External_ID,Name,Account_r.Account__c,Apt_Location__r.Apt_Location__c,Rent__c,Occupied__c,Bedrooms__c,Amenities__c,Available_Date__c,CreatedDate,LastModifiedDate
a03oB000000G3jxQAC,Unit 1128 - Madison Park,001oB00000JcW4ZQAV,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3jyQAC,Unit 1129 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3jzQAC,Unit 1130 - Irvington,001oB00000JcW1bQAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k0QAC,Unit 1131 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k1QAC,Unit 1132 - Financial District,001oB00000JcW0BQAV,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k2QAC,Unit 1133 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k3QAC,Unit 1134 - Belltown,001oB00000JcW4WQAV,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k4QAC,Unit 1135 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k5QAC,Unit 1136 - Sellwood,001oB00000JcW3jQAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k6QAC,Unit 1137 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k7QAC,Unit 1138 - Financial District,001oB00000JcW0EQAV,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k8QAC,Unit 1139 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3k9QAC,Unit 1140 - University District,001oB00000JcW4TQAV,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kAQAS,Unit 1141 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kBQAS,Unit 1142 - Mississippi Avenue,001oB00000JcVzxQAF,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kCQAS,Unit 1143 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kDQAS,Unit 1144 - Financial District,001oB00000JcW0HQAV,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kEQAS,Unit 1145 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kFQAS,Unit 1146 - Ballard,001oB00000JcW4QQAV,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kGQAS,Unit 1147 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kHQAS,Unit 1148 - Alberta Arts District,001oB00000JcW1eQAF,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kIQAS,Unit 1149 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kJQAS,Unit 1150 - Financial District,001oB00000JcW0KQAV,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kKQAS,Unit 1151 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kLQAS,Unit 1152 - West Seattle,001oB00000JcW4NQAV,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kMQAS,Unit 1153 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kNQAS,Unit 1154 - Foster-Powell,001oB00000JcW3gQAF,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kOQAS,Unit 1155 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kPQAS,Unit 1156 - Financial District,001oB00000JcW0NQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kQQAS,Unit 1157 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kRQAS,Unit 1158 - Madison Park,001oB00000JcW4KQAV,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kSQAS,Unit 1159 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kTQAS,Unit 1160 - Irvington,001oB00000JcW0dQAF,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kUQAS,Unit 1161 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kVQAS,Unit 1162 - Financial District,001oB00000JcW0QQAV,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kWQAS,Unit 1163 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kXQAS,Unit 1164 - Belltown,001oB00000JcW4HQAV,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kYQAS,Unit 1165 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kZQAS,Unit 1166 - Sellwood,001oB00000JcW1hQAF,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kaQAC,Unit 1167 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kbQAC,Unit 1168 - Financial District,001oB00000JcW0TQAV,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kcQAC,Unit 1169 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kdQAC,Unit 1170 - University District,001oB00000JcW4EQAV,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3keQAC,Unit 1171 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kfQAC,Unit 1172 - Mississippi Avenue,001oB00000JcW3dQAF,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kgQAC,Unit 1173 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3khQAC,Unit 1174 - Financial District,001oB00000JcW0WQAV,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kiQAC,Unit 1175 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kjQAC,Unit 1176 - Ballard,001oB00000JcW4BQAV,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kkQAC,Unit 1177 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3klQAC,Unit 1178 - Alberta Arts District,001oB00000JcVzcQAF,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kmQAC,Unit 1179 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3knQAC,Unit 1180 - Financial District,001oB00000JcW0ZQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3koQAC,Unit 1181 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kpQAC,Unit 1182 - West Seattle,001oB00000JcW48QAF,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kqQAC,Unit 1183 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3krQAC,Unit 1184 - Foster-Powell,001oB00000JcW1kQAF,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ksQAC,Unit 1185 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ktQAC,Unit 1186 - Financial District,001oB00000JcW0cQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kuQAC,Unit 1187 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kvQAC,Unit 1188 - Madison Park,001oB00000JcW45QAF,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kwQAC,Unit 1189 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kxQAC,Unit 1190 - Irvington,001oB00000JcW3aQAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kyQAC,Unit 1191 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3kzQAC,Unit 1192 - Financial District,001oB00000JcW0fQAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l0QAC,Unit 1193 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l1QAC,Unit 1194 - Belltown,001oB00000JcW42QAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l2QAC,Unit 1195 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l3QAC,Unit 1196 - Sellwood,001oB00000JcW00QAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l4QAC,Unit 1197 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l5QAC,Unit 1198 - Financial District,001oB00000JcW0iQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l6QAC,Unit 1199 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l7QAC,Unit 1200 - University District,001oB00000JcW3zQAF,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l8QAC,Unit 1201 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3l9QAC,Unit 1202 - Mississippi Avenue,001oB00000JcW1nQAF,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lAQAS,Unit 1203 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lBQAS,Unit 1204 - Financial District,001oB00000JcW0lQAF,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lCQAS,Unit 1205 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lDQAS,Unit 1206 - Ballard,001oB00000JcW3wQAF,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lEQAS,Unit 1207 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lFQAS,Unit 1208 - Alberta Arts District,001oB00000JcW3XQAV,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lGQAS,Unit 1209 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lHQAS,Unit 1210 - Financial District,001oB00000JcW0oQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lIQAS,Unit 1211 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lJQAS,Unit 1212 - West Seattle,001oB00000JcW3tQAF,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lKQAS,Unit 1213 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lLQAS,Unit 1214 - Foster-Powell,001oB00000JcW0aQAF,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lMQAS,Unit 1215 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lNQAS,Unit 1216 - Financial District,001oB00000JcW0rQAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lOQAS,Unit 1217 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lPQAS,Unit 1218 - Madison Park,001oB00000JcW3qQAF,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lQQAS,Unit 1219 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lRQAS,Unit 1220 - Irvington,001oB00000JcW1qQAF,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lSQAS,Unit 1221 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lTQAS,Unit 1222 - Financial District,001oB00000JcW0uQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lUQAS,Unit 1223 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lVQAS,Unit 1224 - Belltown,001oB00000JcW3nQAF,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lWQAS,Unit 1225 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lXQAS,Unit 1226 - Sellwood,001oB00000JcW3UQAV,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lYQAS,Unit 1227 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lZQAS,Unit 1228 - Financial District,001oB00000JcW0xQAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3laQAC,Unit 1229 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lbQAC,Unit 1230 - University District,001oB00000JcW3kQAF,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lcQAC,Unit 1231 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ldQAC,Unit 1232 - Mississippi Avenue,001oB00000JcVzQQAV,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3leQAC,Unit 1233 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lfQAC,Unit 1234 - Financial District,001oB00000JcW10QAF,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lgQAC,Unit 1235 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lhQAC,Unit 1236 - Ballard,001oB00000JcW3hQAF,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3liQAC,Unit 1237 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ljQAC,Unit 1238 - Alberta Arts District,001oB00000JcW1tQAF,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lkQAC,Unit 1239 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3llQAC,Unit 1240 - Financial District,001oB00000JcW13QAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lmQAC,Unit 1241 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lnQAC,Unit 1242 - West Seattle,001oB00000JcW3eQAF,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3loQAC,Unit 1243 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lpQAC,Unit 1244 - Foster-Powell,001oB00000JcVzHQAV,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lqQAC,Unit 1245 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lrQAC,Unit 1246 - Financial District,001oB00000JcW16QAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lsQAC,Unit 1247 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ltQAC,Unit 1248 - Madison Park,001oB00000JcW3bQAF,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3luQAC,Unit 1249 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lvQAC,Unit 1250 - Irvington,001oB00000JcW03QAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lwQAC,Unit 1251 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lxQAC,Unit 1252 - Financial District,001oB00000JcW19QAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lyQAC,Unit 1253 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3lzQAC,Unit 1254 - Belltown,001oB00000JcW3YQAV,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3m0QAC,Unit 1255 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3m1QAC,Unit 1256 - Sellwood,001oB00000JcW1wQAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
